ts,client,client_ip,query,type,response,rcode,latency_ms
2026-03-13T20:53:01.952Z,MAC-DEV-14,10.88.44.108,slack.com,A,34.120.177.193,NOERROR,4
2026-03-13T20:53:09.870Z,SEC-JUMP-01,10.3.8.12,accounts.google.com,A,142.250.72.13,NOERROR,16
2026-03-13T20:53:13.823Z,SALES-WS22,10.42.7.97,github.com,A,140.82.112.4,NOERROR,17
2026-03-13T20:53:31.835Z,FIN-WS22,10.24.18.41,sharepoint.com,A,13.107.136.10,NOERROR,7
2026-03-13T20:55:26.576Z,FIN-WS18,10.24.18.73,api.box.com,A,74.112.186.144,NOERROR,8
2026-03-13T20:55:36.132Z,FIN-WS33,10.24.18.84,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,34
2026-03-13T20:55:47.068Z,SALES-WS08,10.42.7.72,github.com,A,140.82.113.4,NOERROR,10
2026-03-13T20:56:26.291Z,RSCH-JUP-04,10.55.72.10,registry-1.docker.io,A,34.194.164.123,NOERROR,4
2026-03-13T20:56:30.838Z,RSCH-JUP-03,10.55.72.9,atlassian.net,A,104.192.143.18,NOERROR,40
2026-03-13T20:56:35.033Z,MAC-DEV-12,10.88.44.64,upload.box.com,A,74.112.186.55,NOERROR,3
2026-03-13T20:57:19.615Z,MAC-DEV-12,10.88.44.64,accounts.google.com,A,142.250.72.45,NOERROR,4
2026-03-13T21:00:41.549Z,FIN-WS27,10.24.18.61,upload.box.com,A,74.112.186.65,NOERROR,31
2026-03-13T21:01:06.687Z,HR-WS17,10.31.9.76,accounts.google.com,A,142.250.72.13,NOERROR,9
2026-03-13T21:01:22.365Z,SALES-WS19,10.42.7.86,portal.office.com,A,13.107.6.171,NOERROR,29
2026-03-13T21:01:37.835Z,MAC-DEV-21,10.88.44.97,docs.aws.amazon.com,A,18.160.18.12,NOERROR,2
2026-03-13T21:01:40.886Z,FIN-WS27,10.24.18.61,portal.office.com,A,13.107.6.171,NOERROR,7
2026-03-13T21:01:57.111Z,FIN-WS27,10.24.18.61,sharepoint.com,A,13.107.136.10,NOERROR,5
2026-03-13T21:03:15.376Z,FIN-WS16,10.24.18.104,docs.google.com,A,142.250.72.78,NOERROR,13
2026-03-13T21:03:40.101Z,OPS-WS05,10.8.12.55,docs.google.com,A,142.250.72.78,NOERROR,4
2026-03-13T21:04:33.651Z,MAC-OPS-02,10.88.44.53,login.microsoftonline.com,A,20.190.128.25,NOERROR,13
2026-03-13T21:05:01.753Z,SEC-JUMP-01,10.3.8.12,crl.microsoft.com,A,23.53.35.17,NOERROR,2
2026-03-13T21:05:10.245Z,BLD-RUN-03,10.8.4.20,sts.us-west-2.amazonaws.com,A,52.94.177.11,NOERROR,3
2026-03-13T21:05:43.958Z,HR-WS17,10.31.9.76,api.zoom.us,A,170.114.10.11,NOERROR,19
2026-03-13T21:07:30.860Z,MAC-DEV-21,10.88.44.97,console.aws.amazon.com,A,54.239.28.86,NOERROR,13
2026-03-13T21:08:18.796Z,HR-WS11,10.31.9.58,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,6
2026-03-13T21:09:18.211Z,FIN-WS27,10.24.18.61,ssm.us-west-2.amazonaws.com,A,52.94.184.30,NOERROR,54
2026-03-13T21:09:19.216Z,BLD-RUN-03,10.8.4.20,zoom.us,A,170.114.52.3,NOERROR,8
2026-03-13T21:09:33.127Z,FIN-WS22,10.24.18.41,login.microsoftonline.com,A,20.190.128.26,NOERROR,24
2026-03-13T21:10:01.395Z,MAC-DEV-04,10.88.44.31,zoom.us,A,170.114.52.2,NOERROR,7
2026-03-13T21:10:03.849Z,MAC-DEV-19,10.88.44.119,portal.office.com,A,13.107.6.171,NOERROR,4
2026-03-13T21:10:20.222Z,HR-WS09,10.31.9.44,api.statuspage.io,A,104.192.142.25,NOERROR,30
2026-03-13T21:10:39.037Z,FIN-WS16,10.24.18.104,outlook.office.com,A,40.97.153.34,NOERROR,13
2026-03-13T21:11:03.687Z,SEC-JUMP-01,10.3.8.12,zoom.us,A,170.114.52.3,NOERROR,6
2026-03-13T21:11:03.901Z,FIN-WS29,10.24.18.92,files.pythonhosted.org,A,151.101.65.63,NOERROR,5
2026-03-13T21:11:22.880Z,SALES-WS19,10.42.7.86,accounts.google.com,A,142.250.72.13,NOERROR,22
2026-03-13T21:12:27.622Z,FIN-WS16,10.24.18.104,api.statuspage.io,A,104.192.143.25,NOERROR,4
2026-03-13T21:12:47.543Z,MAC-DEV-09,10.88.44.42,swcdn.apple.com,A,17.253.144.21,NOERROR,2
2026-03-13T21:12:49.342Z,FIN-WS16,10.24.18.104,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,12
2026-03-13T21:14:04.340Z,SALES-WS19,10.42.7.86,outlook.office.com,A,40.97.153.18,NOERROR,13
2026-03-13T21:14:09.153Z,BLD-RUN-02,10.8.4.19,raw.githubusercontent.com,A,185.199.109.133,NOERROR,20
2026-03-13T21:14:14.663Z,MAC-DESIGN-03,10.88.44.86,api.github.com,A,140.82.112.5,NOERROR,13
2026-03-13T21:14:33.970Z,MAC-DEV-21,10.88.44.97,docker.io,A,34.194.164.123,NOERROR,27
2026-03-13T21:15:21.422Z,MAC-DEV-17,10.88.44.17,login.microsoftonline.com,A,20.190.128.26,NOERROR,6
2026-03-13T21:15:22.221Z,BLD-RUN-02,10.8.4.19,s3.us-west-2.amazonaws.com,A,52.92.129.33,NOERROR,18
2026-03-13T21:15:35.341Z,FIN-WS18,10.24.18.73,docs.aws.amazon.com,A,18.160.18.12,NOERROR,65
2026-03-13T21:15:44.765Z,MAC-DESIGN-03,10.88.44.86,raw.githubusercontent.com,A,185.199.108.133,NOERROR,16
2026-03-13T21:15:56.387Z,MAC-DEV-06,10.88.44.75,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,8
2026-03-13T21:16:36.861Z,HR-WS11,10.31.9.58,windowsupdate.com,A,13.107.5.50,NOERROR,15
2026-03-13T21:16:42.562Z,MAC-DEV-12,10.88.44.64,crl.microsoft.com,A,23.53.35.17,NOERROR,4
2026-03-13T21:17:09.887Z,FIN-WS18,10.24.18.73,api.github.com,A,140.82.112.5,NOERROR,17
2026-03-13T21:17:14.704Z,FIN-WS16,10.24.18.104,files.pythonhosted.org,A,151.101.65.63,NOERROR,12
2026-03-13T21:17:51.478Z,FIN-WS27,10.24.18.61,upload.box.com,A,74.112.186.65,NOERROR,16
2026-03-13T21:18:01.593Z,HR-WS11,10.31.9.58,upload.box.com,A,74.112.186.55,NOERROR,24
2026-03-13T21:18:41.638Z,SALES-WS19,10.42.7.86,teams.microsoft.com,A,52.113.194.132,NOERROR,2
2026-03-13T21:20:24.746Z,OPS-WS05,10.8.12.55,sts.us-west-2.amazonaws.com,A,52.94.177.11,NOERROR,20
2026-03-13T21:20:35.535Z,FIN-WS16,10.24.18.104,registry.npmjs.org,A,104.16.25.34,NOERROR,5
2026-03-13T21:20:55.558Z,MAC-DEV-12,10.88.44.64,sharepoint.com,A,13.107.136.10,NOERROR,25
2026-03-13T21:21:21.198Z,RSCH-JUP-03,10.55.72.9,apple.com,A,17.253.144.11,NOERROR,10
2026-03-13T21:22:04.921Z,FIN-WS22,10.24.18.41,teams-cache.corp.halcyonmeridian.com,A,-,SERVFAIL,92
2026-03-13T21:22:11.148Z,MAC-DEV-21,10.88.44.97,ssm.us-west-2.amazonaws.com,A,52.94.185.30,NOERROR,40
2026-03-13T21:22:59.774Z,BLD-RUN-02,10.8.4.19,console.aws.amazon.com,A,54.239.28.86,NOERROR,5
2026-03-13T21:23:58.540Z,OPS-WS12,10.8.12.68,atlassian.net,A,104.192.143.18,NOERROR,3
2026-03-13T21:24:03.378Z,MAC-DESIGN-03,10.88.44.86,graph.microsoft.com,A,20.190.128.11,NOERROR,9
2026-03-13T21:25:07.731Z,FIN-WS33,10.24.18.84,pypi.org,A,151.101.0.223,NOERROR,8
2026-03-13T21:25:56.833Z,FIN-WS33,10.24.18.84,proxy-autoconfig.corp.halcyonmeridian.com,A,-,NXDOMAIN,79
2026-03-13T21:26:17.065Z,FIN-WS16,10.24.18.104,objects.githubusercontent.com,A,185.199.109.133,NOERROR,6
2026-03-13T21:26:17.884Z,MAC-DEV-04,10.88.44.31,files.pythonhosted.org,A,151.101.65.63,NOERROR,24
2026-03-13T21:26:18.698Z,MAC-DEV-09,10.88.44.42,api.statuspage.io,A,104.192.142.25,NOERROR,7
2026-03-13T21:27:22.767Z,MAC-DEV-19,10.88.44.119,halcyonmeridian.box.com,A,74.112.186.55,NOERROR,12
2026-03-13T21:27:31.040Z,FIN-WS16,10.24.18.104,api.box.com,A,74.112.186.145,NOERROR,5
2026-03-13T21:28:24.370Z,FIN-WS16,10.24.18.104,objects.githubusercontent.com,A,185.199.109.133,NOERROR,8
2026-03-13T21:29:54.140Z,SALES-WS22,10.42.7.97,docs.aws.amazon.com,A,18.160.18.12,NOERROR,3
2026-03-13T21:30:19.305Z,OPS-WS05,10.8.12.55,brew.sh,A,185.199.109.153,NOERROR,13
2026-03-13T21:30:28.498Z,BLD-RUN-03,10.8.4.20,objects.githubusercontent.com,A,185.199.108.133,NOERROR,25
2026-03-13T21:30:35.783Z,BLD-RUN-03,10.8.4.20,login.microsoftonline.com,A,20.190.128.25,NOERROR,10
2026-03-13T21:30:42.527Z,MAC-DEV-17,10.88.44.17,slack.com,A,34.120.177.193,NOERROR,3
2026-03-13T21:31:13.284Z,HR-WS09,10.31.9.44,raw.githubusercontent.com,A,185.199.109.133,NOERROR,3
2026-03-13T21:32:26.189Z,SALES-WS14,10.42.7.61,raw.githubusercontent.com,A,185.199.108.133,NOERROR,6
2026-03-13T21:34:35.855Z,HR-WS09,10.31.9.44,api.github.com,A,140.82.113.5,NOERROR,16
2026-03-13T21:35:11.397Z,HR-WS09,10.31.9.44,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,17
2026-03-13T21:36:03.535Z,SALES-WS19,10.42.7.86,apple.com,A,17.253.144.11,NOERROR,4
2026-03-13T21:36:22.783Z,FIN-WS16,10.24.18.104,brew.sh,A,185.199.108.153,NOERROR,13
2026-03-13T21:36:42.588Z,FIN-WS16,10.24.18.104,raw.githubusercontent.com,A,185.199.109.133,NOERROR,2
2026-03-13T21:36:47.580Z,MAC-DEV-09,10.88.44.42,windowsupdate.com,A,13.107.5.50,NOERROR,23
2026-03-13T21:37:15.500Z,MAC-OPS-02,10.88.44.53,docs.google.com,A,142.250.72.78,NOERROR,3
2026-03-13T21:37:21.810Z,MAC-DEV-04,10.88.44.31,api.statuspage.io,A,104.192.142.25,NOERROR,17
2026-03-13T21:37:48.485Z,HR-WS09,10.31.9.44,ssm.us-west-2.amazonaws.com,A,52.94.184.30,NOERROR,2
2026-03-13T21:38:02.704Z,SEC-JUMP-01,10.3.8.12,sharepoint.com,A,13.107.137.10,NOERROR,35
2026-03-13T21:38:06.210Z,HR-WS09,10.31.9.44,docker.io,A,34.194.164.123,NOERROR,11
2026-03-13T21:39:07.235Z,MAC-DEV-17,10.88.44.17,accounts.google.com,A,142.250.72.13,NOERROR,9
2026-03-13T21:41:05.895Z,SALES-WS08,10.42.7.72,atlassian.net,A,104.192.143.18,NOERROR,13
2026-03-13T21:41:41.476Z,RSCH-JUP-03,10.55.72.9,graph.microsoft.com,A,20.190.128.12,NOERROR,13
2026-03-13T21:41:54.185Z,RSCH-JUP-03,10.55.72.9,eks.us-west-2.amazonaws.com,A,52.94.180.22,NOERROR,28
2026-03-13T21:42:50.785Z,SALES-WS14,10.42.7.61,fonts.gstatic.com,A,142.250.72.3,NOERROR,6
2026-03-13T21:42:53.637Z,FIN-WS18,10.24.18.73,gist.githubusercontent.com,A,185.199.108.133,NOERROR,3
2026-03-13T21:42:58.663Z,MAC-DEV-09,10.88.44.42,halcyonmeridian.box.com,A,74.112.186.55,NOERROR,8
2026-03-13T21:42:59.863Z,MAC-DEV-17,10.88.44.17,api.github.com,A,140.82.112.5,NOERROR,11
2026-03-13T21:44:34.116Z,HR-WS17,10.31.9.76,teams.microsoft.com,A,52.113.194.132,NOERROR,11
2026-03-13T21:44:35.124Z,MAC-DEV-06,10.88.44.75,swcdn.apple.com,A,17.253.144.20,NOERROR,3
2026-03-13T21:44:50.533Z,SALES-WS22,10.42.7.97,api.zoom.us,A,170.114.10.12,NOERROR,2
2026-03-13T21:45:51.173Z,MAC-DESIGN-03,10.88.44.86,portal.office.com,A,13.107.9.171,NOERROR,5
2026-03-13T21:46:29.067Z,SALES-WS19,10.42.7.86,eks.us-west-2.amazonaws.com,A,52.94.180.22,NOERROR,41
2026-03-13T21:46:55.479Z,OPS-WS12,10.8.12.68,jenkins-retired.corp.halcyonmeridian.com,A,-,NXDOMAIN,67
2026-03-13T21:46:59.145Z,SALES-WS19,10.42.7.86,outlook.office.com,A,40.97.153.18,NOERROR,6
2026-03-13T21:48:21.805Z,SALES-WS14,10.42.7.61,upload.box.com,A,74.112.186.55,NOERROR,2
2026-03-13T21:48:28.987Z,FIN-WS27,10.24.18.61,graph.microsoft.com,A,20.190.128.11,NOERROR,13
2026-03-13T21:48:44.918Z,FIN-WS27,10.24.18.61,atlassian.net,A,104.192.143.18,NOERROR,2
2026-03-13T21:50:03.775Z,MAC-DEV-12,10.88.44.64,api.box.com,A,74.112.186.144,NOERROR,27
2026-03-13T21:50:18.654Z,SALES-WS14,10.42.7.61,raw.githubusercontent.com,A,185.199.109.133,NOERROR,15
2026-03-13T21:50:32.521Z,RSCH-JUP-04,10.55.72.10,docs.google.com,A,142.250.72.78,NOERROR,41
2026-03-13T21:50:59.696Z,SALES-WS08,10.42.7.72,outlook.office.com,A,40.97.153.18,NOERROR,12
2026-03-13T21:51:29.797Z,MAC-DEV-21,10.88.44.97,swcdn.apple.com,A,17.253.144.21,NOERROR,2
2026-03-13T21:51:45.082Z,FIN-WS24,10.24.18.116,slack.com,A,34.120.177.193,NOERROR,13
2026-03-13T21:53:10.451Z,MAC-OPS-02,10.88.44.53,objects.githubusercontent.com,A,185.199.108.133,NOERROR,3
2026-03-13T21:53:12.308Z,FIN-WS27,10.24.18.61,docs.aws.amazon.com,A,18.160.18.74,NOERROR,6
2026-03-13T21:57:10.107Z,FIN-WS16,10.24.18.104,brew.sh,A,185.199.109.153,NOERROR,6
2026-03-13T21:57:34.473Z,FIN-WS16,10.24.18.104,ssm.us-west-2.amazonaws.com,A,52.94.184.30,NOERROR,11
2026-03-13T21:57:42.135Z,OPS-WS05,10.8.12.55,gist.githubusercontent.com,A,185.199.108.133,NOERROR,19
2026-03-13T21:58:02.426Z,FIN-WS29,10.24.18.92,crl.microsoft.com,A,23.53.35.17,NOERROR,42
2026-03-13T21:58:36.373Z,MAC-DEV-17,10.88.44.17,docs.google.com,A,142.250.72.110,NOERROR,8
2026-03-13T21:58:43.590Z,FIN-WS24,10.24.18.116,crl.microsoft.com,A,23.53.35.18,NOERROR,4
2026-03-13T22:00:50.916Z,FIN-WS24,10.24.18.116,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,2
2026-03-13T22:01:07.544Z,MAC-DESIGN-03,10.88.44.86,cdn.slack.com,A,18.160.10.83,NOERROR,5
2026-03-13T22:01:27.894Z,SEC-JUMP-01,10.3.8.12,sharepoint.com,A,13.107.136.10,NOERROR,7
2026-03-13T22:02:13.590Z,FIN-WS18,10.24.18.73,registry-1.docker.io,A,34.194.164.123,NOERROR,21
2026-03-13T22:03:47.568Z,FIN-WS16,10.24.18.104,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,35
2026-03-13T22:03:54.827Z,MAC-DEV-19,10.88.44.119,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,3
2026-03-13T22:04:20.599Z,MAC-DEV-09,10.88.44.42,time.windows.com,A,20.101.57.9,NOERROR,9
2026-03-13T22:05:45.149Z,MAC-DEV-21,10.88.44.97,eks.us-west-2.amazonaws.com,A,52.94.180.22,NOERROR,4
2026-03-13T22:05:47.214Z,FIN-WS16,10.24.18.104,api.box.com,A,74.112.186.145,NOERROR,15
2026-03-13T22:06:33.894Z,MAC-DEV-21,10.88.44.97,metrics-lab.corp.halcyonmeridian.com,A,-,NXDOMAIN,10
2026-03-13T22:07:06.314Z,HR-WS11,10.31.9.58,registry.npmjs.org,A,104.16.24.34,NOERROR,12
2026-03-13T22:08:12.710Z,MAC-DEV-04,10.88.44.31,gist.githubusercontent.com,A,185.199.109.133,NOERROR,7
2026-03-13T22:08:33.335Z,FIN-WS29,10.24.18.92,sharepoint.com,A,13.107.136.10,NOERROR,6
2026-03-13T22:08:54.786Z,FIN-WS22,10.24.18.41,docs.google.com,A,142.250.72.110,NOERROR,3
2026-03-13T22:10:16.316Z,SEC-JUMP-01,10.3.8.12,pypi.org,A,151.101.64.223,NOERROR,10
2026-03-13T22:10:50.230Z,FIN-WS16,10.24.18.104,grafana-stage.corp.halcyonmeridian.com,A,-,SERVFAIL,8
2026-03-13T22:10:58.654Z,HR-WS09,10.31.9.44,api.zoom.us,A,170.114.10.12,NOERROR,25
2026-03-13T22:11:10.537Z,RSCH-JUP-04,10.55.72.10,accounts.google.com,A,142.250.72.13,NOERROR,2
2026-03-13T22:11:12.697Z,FIN-WS29,10.24.18.92,time.apple.com,A,17.253.20.125,NOERROR,12
2026-03-13T22:11:36.046Z,MAC-DEV-09,10.88.44.42,slack.com,A,34.120.177.193,NOERROR,13
2026-03-13T22:11:41.564Z,SALES-WS19,10.42.7.86,accounts.google.com,A,142.250.72.13,NOERROR,9
2026-03-13T22:12:11.420Z,SALES-WS14,10.42.7.61,api.github.com,A,140.82.113.5,NOERROR,19
2026-03-13T22:12:45.725Z,FIN-WS27,10.24.18.61,ssm.us-west-2.amazonaws.com,A,52.94.184.30,NOERROR,31
2026-03-13T22:12:56.701Z,MAC-DESIGN-03,10.88.44.86,swcdn.apple.com,A,17.253.144.20,NOERROR,30
2026-03-13T22:13:23.797Z,MAC-DEV-21,10.88.44.97,pypi.org,A,151.101.0.223,NOERROR,3
2026-03-13T22:13:26.590Z,FIN-WS27,10.24.18.61,raw.githubusercontent.com,A,185.199.108.133,NOERROR,5
2026-03-13T22:13:43.379Z,FIN-WS29,10.24.18.92,grafana-stage.corp.halcyonmeridian.com,A,-,NXDOMAIN,61
2026-03-13T22:14:05.299Z,MAC-DEV-21,10.88.44.97,registry.npmjs.org,A,104.16.25.34,NOERROR,7
2026-03-13T22:14:19.688Z,FIN-WS24,10.24.18.116,slack.com,A,34.149.100.209,NOERROR,6
2026-03-13T22:16:05.822Z,MAC-DEV-21,10.88.44.97,halcyonmeridian.box.com,A,74.112.186.55,NOERROR,22
2026-03-13T22:16:07.874Z,MAC-DEV-21,10.88.44.97,graph.microsoft.com,A,20.190.128.12,NOERROR,2
2026-03-13T22:16:18.265Z,RSCH-JUP-03,10.55.72.9,crl.microsoft.com,A,23.53.35.18,NOERROR,25
2026-03-13T22:16:52.108Z,FIN-WS33,10.24.18.84,crl.microsoft.com,A,23.53.35.18,NOERROR,5
2026-03-13T22:17:36.860Z,FIN-WS33,10.24.18.84,sharepoint.com,A,13.107.137.10,NOERROR,16
2026-03-13T22:17:37.730Z,FIN-WS22,10.24.18.41,wiki-backup.corp.halcyonmeridian.com,A,-,SERVFAIL,43
2026-03-13T22:17:40.427Z,MAC-DEV-04,10.88.44.31,windowsupdate.com,A,13.107.4.50,NOERROR,9
2026-03-13T22:17:50.549Z,BLD-RUN-02,10.8.4.19,api.zoom.us,A,170.114.10.12,NOERROR,3
2026-03-13T22:17:52.267Z,MAC-OPS-02,10.88.44.53,halcyonmeridian.box.com,A,74.112.186.55,NOERROR,15
2026-03-13T22:18:06.727Z,RSCH-JUP-03,10.55.72.9,zoom.us,A,170.114.52.3,NOERROR,10
2026-03-13T22:18:25.294Z,OPS-WS12,10.8.12.68,sharepoint.com,A,13.107.137.10,NOERROR,18
2026-03-13T22:18:37.390Z,HR-WS11,10.31.9.58,login.microsoftonline.com,A,20.190.128.26,NOERROR,6
2026-03-13T22:18:44.043Z,MAC-DEV-09,10.88.44.42,console.aws.amazon.com,A,54.239.28.86,NOERROR,9
2026-03-13T22:19:56.005Z,FIN-WS27,10.24.18.61,teams.microsoft.com,A,52.113.194.133,NOERROR,11
2026-03-13T22:20:06.682Z,MAC-DEV-12,10.88.44.64,accounts.google.com,A,142.250.72.45,NOERROR,26
2026-03-13T22:20:17.789Z,FIN-WS31,10.24.18.52,login.microsoftonline.com,A,20.190.128.25,NOERROR,10
2026-03-13T22:20:34.255Z,MAC-DEV-12,10.88.44.64,portal.office.com,A,13.107.9.171,NOERROR,6
2026-03-13T22:21:04.804Z,FIN-WS24,10.24.18.116,halcyonmeridian.box.com,A,74.112.186.55,NOERROR,24
2026-03-13T22:21:35.352Z,MAC-OPS-02,10.88.44.53,apple.com,A,17.253.144.11,NOERROR,12
2026-03-13T22:22:10.147Z,MAC-DEV-17,10.88.44.17,cdn.slack.com,A,18.160.10.83,NOERROR,3
2026-03-13T22:22:11.299Z,RSCH-JUP-04,10.55.72.10,files.pythonhosted.org,A,151.101.65.63,NOERROR,31
2026-03-13T22:23:28.917Z,MAC-DEV-17,10.88.44.17,graph.microsoft.com,A,20.190.128.12,NOERROR,3
2026-03-13T22:23:44.308Z,MAC-DEV-14,10.88.44.108,api.pagerduty.com,A,104.16.53.111,NOERROR,12
2026-03-13T22:23:51.273Z,FIN-WS33,10.24.18.84,windowsupdate.com,A,13.107.4.50,NOERROR,8
2026-03-13T22:24:12.780Z,OPS-WS05,10.8.12.55,s3.us-west-2.amazonaws.com,A,52.92.129.33,NOERROR,4
2026-03-13T22:24:22.272Z,FIN-WS16,10.24.18.104,atlassian.net,A,104.192.142.18,NOERROR,9
2026-03-13T22:24:23.644Z,RSCH-JUP-04,10.55.72.10,atlassian.net,A,104.192.143.18,NOERROR,2
2026-03-13T22:26:59.083Z,MAC-DEV-14,10.88.44.108,upload.box.com,A,74.112.186.65,NOERROR,11
2026-03-13T22:27:43.544Z,BLD-RUN-02,10.8.4.19,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,3
2026-03-13T22:28:18.081Z,SEC-JUMP-01,10.3.8.12,halcyonmeridian.box.com,A,74.112.186.44,NOERROR,13
2026-03-13T22:28:24.255Z,FIN-WS29,10.24.18.92,zoom.us,A,170.114.52.2,NOERROR,13
2026-03-13T22:28:54.815Z,FIN-WS33,10.24.18.84,api.statuspage.io,A,104.192.142.25,NOERROR,20
2026-03-13T22:29:02.648Z,MAC-DEV-04,10.88.44.31,docker.io,A,34.194.164.123,NOERROR,5
2026-03-13T22:29:07.864Z,RSCH-JUP-03,10.55.72.9,wpad.finance.halcyonmeridian.com,A,-,NXDOMAIN,45
2026-03-13T22:29:14.322Z,MAC-DEV-04,10.88.44.31,build-cache-east.corp.halcyonmeridian.com,A,-,SERVFAIL,26
2026-03-13T22:29:28.268Z,FIN-WS22,10.24.18.41,drive.google.com,A,142.250.72.14,NOERROR,9
2026-03-13T22:29:38.048Z,SALES-WS08,10.42.7.72,login.microsoftonline.com,A,20.190.128.26,NOERROR,34
2026-03-13T22:29:46.240Z,MAC-DEV-12,10.88.44.64,crl.microsoft.com,A,23.53.35.18,NOERROR,4
2026-03-13T22:29:54.384Z,SALES-WS22,10.42.7.97,files.pythonhosted.org,A,151.101.1.63,NOERROR,14
2026-03-13T22:30:04.970Z,BLD-RUN-02,10.8.4.19,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,47
2026-03-13T22:32:04.782Z,MAC-DESIGN-03,10.88.44.86,accounts.google.com,A,142.250.72.13,NOERROR,8
2026-03-13T22:32:05.212Z,FIN-WS24,10.24.18.116,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,25
2026-03-13T22:32:29.695Z,MAC-DEV-21,10.88.44.97,github.com,A,140.82.112.4,NOERROR,10
2026-03-13T22:33:03.728Z,MAC-DEV-09,10.88.44.42,atlassian.net,A,104.192.143.18,NOERROR,3
2026-03-13T22:33:07.793Z,MAC-DEV-19,10.88.44.119,api.box.com,A,74.112.186.144,NOERROR,21
2026-03-13T22:33:13.172Z,MAC-DEV-06,10.88.44.75,eks.us-west-2.amazonaws.com,A,52.94.180.22,NOERROR,13
2026-03-13T22:33:41.306Z,MAC-OPS-02,10.88.44.53,files.pythonhosted.org,A,151.101.65.63,NOERROR,19
2026-03-13T22:34:01.011Z,SALES-WS08,10.42.7.72,console.aws.amazon.com,A,54.239.28.86,NOERROR,33
2026-03-13T22:34:04.861Z,MAC-DEV-04,10.88.44.31,github.com,A,140.82.113.4,NOERROR,10
2026-03-13T22:34:10.890Z,SALES-WS14,10.42.7.61,sharepoint.com,A,13.107.137.10,NOERROR,11
2026-03-13T22:34:34.019Z,FIN-WS24,10.24.18.116,docs.aws.amazon.com,A,18.160.18.74,NOERROR,7
2026-03-13T22:35:20.632Z,SALES-WS08,10.42.7.72,graph.microsoft.com,A,20.190.128.12,NOERROR,8
2026-03-13T22:35:41.647Z,FIN-WS33,10.24.18.84,registry-1.docker.io,A,34.194.164.123,NOERROR,19
2026-03-13T22:36:28.337Z,MAC-DESIGN-03,10.88.44.86,teams.microsoft.com,A,52.113.194.132,NOERROR,6
2026-03-13T22:36:37.108Z,FIN-WS27,10.24.18.61,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,3
2026-03-13T22:36:41.715Z,OPS-WS12,10.8.12.68,upload.box.com,A,74.112.186.55,NOERROR,4
2026-03-13T22:37:13.045Z,HR-WS17,10.31.9.76,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,12
2026-03-13T22:37:41.877Z,MAC-DEV-06,10.88.44.75,login.microsoftonline.com,A,20.190.128.25,NOERROR,2
2026-03-13T22:37:58.426Z,HR-WS09,10.31.9.44,api.zoom.us,A,170.114.10.12,NOERROR,9
2026-03-13T22:38:24.389Z,RSCH-JUP-04,10.55.72.10,upload.box.com,A,74.112.186.55,NOERROR,6
2026-03-13T22:39:11.108Z,FIN-WS31,10.24.18.52,graph.microsoft.com,A,20.190.128.12,NOERROR,2
2026-03-13T22:40:03.369Z,MAC-DEV-17,10.88.44.17,zoom.us,A,170.114.52.3,NOERROR,7
2026-03-13T22:40:04.774Z,FIN-WS18,10.24.18.73,login.microsoftonline.com,A,20.190.128.25,NOERROR,23
2026-03-13T22:40:12.152Z,FIN-WS18,10.24.18.73,api.box.com,A,74.112.186.144,NOERROR,4
2026-03-13T22:40:24.572Z,FIN-WS33,10.24.18.84,eks.us-west-2.amazonaws.com,A,52.94.180.22,NOERROR,24
2026-03-13T22:40:29.142Z,FIN-WS16,10.24.18.104,windowsupdate.com,A,13.107.4.50,NOERROR,2
2026-03-13T22:40:43.991Z,HR-WS17,10.31.9.76,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,25
2026-03-13T22:41:52.373Z,SALES-WS22,10.42.7.97,outlook.office.com,A,40.97.153.18,NOERROR,8
2026-03-13T22:42:01.466Z,MAC-DEV-12,10.88.44.64,objects.githubusercontent.com,A,185.199.109.133,NOERROR,4
2026-03-13T22:42:33.750Z,MAC-DEV-21,10.88.44.97,api.statuspage.io,A,104.192.143.25,NOERROR,26
2026-03-13T22:42:38.130Z,FIN-WS31,10.24.18.52,slack.com,A,34.149.100.209,NOERROR,12
2026-03-13T22:42:39.493Z,MAC-DEV-09,10.88.44.42,docs.aws.amazon.com,A,18.160.18.12,NOERROR,15
2026-03-13T22:44:38.276Z,FIN-WS29,10.24.18.92,docs.aws.amazon.com,A,18.160.18.74,NOERROR,13
2026-03-13T22:45:02.984Z,BLD-RUN-03,10.8.4.20,pypi.org,A,151.101.64.223,NOERROR,19
2026-03-13T22:45:11.992Z,MAC-DESIGN-03,10.88.44.86,docker.io,A,44.208.254.194,NOERROR,9
